Test,First,Function,Iterations,GA%,PSO%,GA iterations,PSO iterations,Current iteration,Current Algorithm,Gen/Epoch#,Indv #,X,Y
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,5,0.049099999999999255,0.2856025067006447
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,6,2.0068,4.263265788430663
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,7,-0.8184000000000005,0.6704350951794171
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,8,2.2293000000000003,5.065808509084745
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,9,1.0489999999999995,1.2068728908175264
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,10,2.0092999999999996,4.293136718722326
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,11,-0.9850999999999992,1.6926060947587978
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,12,4.1296,17.679212929265777
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,13,0.30320000000000036,0.09872586638508757
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,14,4.0123999999999995,16.74050896296339
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,15,1.2540999999999993,2.116568989480739
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,16,2.2399000000000004,5.072170052910043
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,17,0.3064,0.09862920884681917
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,18,-0.9865999999999993,1.710035561774529
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,19,2.2293000000000003,5.065808509084745
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,20,0.08939999999999948,0.6896045906502003
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,21,1.0488,1.2074352910181079
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,22,-2.6228,7.841980584131214
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,23,1.0494000000000003,1.205765312868367
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,24,2.296099999999999,5.272085008530489
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,25,2.2965999999999998,5.274378846092034
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,26,-0.8275000000000006,0.6848158113589453
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,27,1.0401000000000007,1.2375159937934048
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,28,-0.9507999999999992,1.2786602524972441
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,29,4.0158000000000005,16.802328047014832
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,30,1.3163999999999998,2.7297773159204213
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,31,-0.9517000000000007,1.2889966886143989
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,32,2.0488,4.837665886640306
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,33,2.0063999999999993,4.258563054542439
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,34,1.0495,1.2054920019145914
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,35,2.3767999999999994,5.744775569085223
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,36,2.2951999999999995,5.267958929367761
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,37,0.08939999999999948,0.6896045906502003
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,38,0.01580000000000048,0.07546400520931001
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,39,0.3219999999999992,0.10407201370894123
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,40,0.25489999999999924,0.21946180856777384
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,41,1.1081000000000003,1.2282156839222573
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,42,2.2523,5.0972693933671955
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,43,2.2888,5.238775100219716
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,44,0.01580000000000048,0.07546400520931001
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,45,0.0495000000000001,0.2890501731436653
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,46,2.3016000000000005,5.297362580582118
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,47,3.3118999999999996,11.878569669564545
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,48,0.08919999999999995,0.687562626536049
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,2,GA,2,49,0.012900000000000134,0.06458187824433587,bestInCurrentpop
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,0,2.2524999999999995,5.097809157279795
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,1,-1.7034000000000002,3.0260846380994
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,2,0.01559999999999917,0.0746773293407884
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,3,2.2205999999999992,5.072358347165723
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,4,2.2294,5.065796497001133
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,5,2.2531,5.099451520331595
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,6,2.2415000000000003,5.074408735847958
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,7,1.3163999999999998,2.7297773159204213
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,8,-0.9108,0.9188966571683357
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,9,2.0111000000000008,4.315142716821599
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,10,-1.9931999999999999,3.974044431354791
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,11,-0.9496000000000002,1.2649902417578496
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,12,0.049099999999999255,0.2856025067006447
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,13,1.0492000000000008,1.2063162334589694
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,14,1.0385000000000009,1.2442485231652836
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,15,-0.9507999999999992,1.2786602524972441
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,16,0.048799999999999955,0.2830294221461211
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,17,2.2293000000000003,5.065808509084745
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,18,1.0401000000000007,1.2375159937934048
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,19,0.2964000000000002,0.10102478205503056
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,20,0.25489999999999924,0.21946180856777384
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,21,0.04809999999999981,0.27706819076100636
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,22,-0.9504999999999999,1.2752305565791167
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,23,0.08360000000000056,0.6295639836670114
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,24,0.048799999999999955,0.2830294221461211
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,25,1.0494000000000003,1.205765312868367
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,26,-0.9506999999999994,1.277516131039016
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,27,0.0129999999999999,0.06493855653006539
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,28,2.0070999999999994,4.266806854625581
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,29,2.296099999999999,5.272085008530489
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,30,-0.8051999999999992,0.6531477622941144
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,31,0.05010000000000048,0.2942575207128737
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,32,0.015200000000000102,0.07312020275210726
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,33,2.2718000000000007,5.16484397804863
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,34,0.3219999999999992,0.10407201370894123
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,35,0.04560000000000031,0.2562765789885365
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,36,0.04829999999999934,0.2787652759970125
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,37,1.1941000000000006,1.5018857758794495
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,38,1.2293000000000003,1.8124954250527878
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,39,1.0149000000000008,1.3838376273811326
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,40,2.2936999999999994,5.261091511856569
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,41,-0.8338000000000001,0.6952244290464606
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,42,0.01580000000000048,0.07546400520931001
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,43,1.0488,1.2074352910181079
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,44,-1.6936,2.9467074134157976
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,45,-0.9512,1.2832455448586708
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,46,0.012900000000000134,0.06458187824433587,bestInCurrentpop
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,47,0.02340000000000053,0.10947130026344068
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,48,1.1948000000000008,1.5063506090335368
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,3,GA,3,49,-0.8276000000000003,0.6849791893337708
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,0,0.25489999999999924,0.21946180856777384
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,1,0.2555999999999994,0.2155541058571624
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,2,0.01580000000000048,0.07546400520931001
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,3,1.0494000000000003,1.205765312868367
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,4,0.3048000000000002,0.09860819582646325
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,5,0.25489999999999924,0.21946180856777384
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,6,0.012900000000000134,0.06458187824433587
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,7,1.3100000000000005,2.6997249035226742
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,8,1.3224,2.7486005248654375
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,9,0.05010000000000048,0.2942575207128737
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,10,0.04560000000000031,0.2562765789885365
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,11,-1.705,3.0403553018268497
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,12,0.01580000000000048,0.07546400520931001
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,13,0.023600000000000065,0.11047676473903263
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,14,0.017099999999999227,0.08071012991878136
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,15,-0.9083000000000006,0.903830994220784
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,16,0.048799999999999955,0.2830294221461211
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,17,0.25479999999999947,0.22002588059875983
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,18,-1.6945999999999994,2.9541871421447183
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,19,0.10030000000000072,0.7959441050865886
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,20,0.05010000000000048,0.2942575207128737
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,21,0.014900000000000801,0.07196650719329459
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,22,0.016199999999999548,0.07705364137552156
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,23,2.0107999999999997,4.311446693738986
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,24,-1.7794000000000008,3.970843735366615
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,25,-0.8051999999999992,0.6531477622941144
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,26,0.048500000000000654,0.28046727014987927
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,27,-1.7034000000000002,3.0260846380994
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,28,0.049099999999999255,0.2856025067006447
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,29,0.014599999999999724,0.07082489350587472
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,30,0.01529999999999987,0.07350746001248147
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,31,0.01580000000000048,0.07546400520931001
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,32,0.048799999999999955,0.2830294221461211
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,33,2.0070999999999994,4.266806854625581
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,34,-0.9506999999999994,1.277516131039016
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,35,-0.8333999999999993,0.6945583180037517
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,36,0.01580000000000048,0.07546400520931001
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,37,-0.9588000000000001,1.3727144279777572
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,38,0.05010000000000048,0.2942575207128737
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,39,2.0068,4.263265788430663
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,40,0.006800000000000139,0.045230964053996264,bestInCurrentpop
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,41,2.007199999999999,4.267989869963769
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,42,0.0129999999999999,0.06493855653006539
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,43,1.0488,1.2074352910181079
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,44,0.32559999999999967,0.10617148254974128
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,45,0.01559999999999917,0.0746773293407884
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,46,0.04560000000000031,0.2562765789885365
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,47,1.0494000000000003,1.205765312868367
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,48,0.015200000000000102,0.07312020275210726
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,4,GA,4,49,0.05010000000000048,0.2942575207128737
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,0,1.0494000000000003,1.205765312868367
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,1,0.016500000000000625,0.07826016311136377
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,2,0.013199999999999434,0.06565584874297489
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,3,0.32569999999999943,0.10623221812158892
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,4,0.04560000000000031,0.2562765789885365
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,5,0.015200000000000102,0.07312020275210726
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,6,0.25479999999999947,0.22002588059875983
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,7,0.01580000000000048,0.07546400520931001
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,8,0.01580000000000048,0.07546400520931001
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,9,1.3224999999999998,2.74883684675757
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,10,0.014599999999999724,0.07082489350587472
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,11,1.0494000000000003,1.205765312868367
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,12,0.007500000000000284,0.04721780162732367,bestInCurrentpop
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,13,0.016199999999999548,0.07705364137552156
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,14,0.01580000000000048,0.07546400520931001
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,15,0.0472999999999999,0.27032932853520775
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,16,0.01559999999999917,0.0746773293407884
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,17,0.05010000000000048,0.2942575207128737
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,18,0.012900000000000134,0.06458187824433587
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,19,0.25489999999999924,0.21946180856777384
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,20,0.016199999999999548,0.07705364137552156
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,21,0.017099999999999227,0.08071012991878136
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,22,1.0492000000000008,1.2063162334589694
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,23,0.014900000000000801,0.07196650719329459
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,24,0.04540000000000077,0.2546476012210644
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,25,0.02239999999999931,0.10453022017979703
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,26,0.048799999999999955,0.2830294221461211
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,27,0.015900000000000247,0.07585937649840038
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,28,0.04139999999999944,0.22317528072322942
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,29,-0.7444000000000006,0.7725831560403971
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,30,0.049099999999999255,0.2856025067006447
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,31,0.012900000000000134,0.06458187824433587
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,32,0.01580000000000048,0.07546400520931001
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,33,0.023600000000000065,0.11047676473903263
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,34,0.2555999999999994,0.2155541058571624
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,35,0.014599999999999724,0.07082489350587472
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,36,0.014900000000000801,0.07196650719329459
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,37,0.2555999999999994,0.2155541058571624
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,38,-0.9588000000000001,1.3727144279777572
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,39,0.015200000000000102,0.07312020275210726
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,40,0.0492000000000008,0.2864626191378713
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,41,1.0481999999999996,1.2091570067489328
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,42,0.04889999999999972,0.2838859056480342
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,43,0.25489999999999924,0.21946180856777384
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,44,0.009199999999999875,0.0522902052414625
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,45,0.04780000000000051,0.2745318100152025
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,46,0.05000000000000071,0.2933866619474912
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,47,0.12079999999999913,0.9517767837273946
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,48,0.0129999999999999,0.06493855653006539
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,5,GA,5,49,-0.9586000000000006,1.3703109176174169
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,0,0.0472999999999999,0.27032932853520775
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,1,0.015900000000000247,0.07585937649840038
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,2,0.009399999999999409,0.05291032769685403
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,3,0.014599999999999724,0.07082489350587472
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,4,0.016500000000000625,0.07826016311136377
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,5,0.016500000000000625,0.07826016311136377
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,6,0.014900000000000801,0.07196650719329459
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,7,0.25489999999999924,0.21946180856777384
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,8,0.02239999999999931,0.10453022017979703
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,9,0.015200000000000102,0.07312020275210726
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,10,0.024499999999999744,0.1150727418820566
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,11,0.01580000000000048,0.07546400520931001
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,12,0.048799999999999955,0.2830294221461211
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,13,-1.9869000000000003,3.9508377233329894
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,14,0.01529999999999987,0.07350746001248147
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,15,0.015399999999999636,0.07389606585615817
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,16,0.015900000000000247,0.07585937649840038
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,17,1.2548999999999992,2.1268857701600066
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,18,-7.9585,63.363287570062624
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,19,0.013299999999999201,0.06601646609316031
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,20,0.01559999999999917,0.0746773293407884
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,21,0.017400000000000304,0.08195364945075609
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,22,0.2550000000000008,0.21889919319974666
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,23,0.016299999999999315,0.07745445150324583
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,24,0.0129999999999999,0.06493855653006539
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,25,0.014900000000000801,0.07196650719329459
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,26,0.01640000000000086,0.07785662494134706
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,27,0.012900000000000134,0.06458187824433587
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,28,0.32370000000000054,0.10504078613725504
1,GA,3,20,60.00000000000001%,40.0%,12.000000000000002,8.0,6,GA,6,29,0.04139999999999944,0.22317528072322942
